153,Fri Jan  9 18:50:58 2015,3.878,22.7,
154,Fri Jan  9 18:50:59 2015,3.877,22.7,
155,Fri Jan  9 18:51:00 2015,3.877,22.7,
156,Fri Jan  9 18:51:02 2015,3.877,22.7,
157,Fri Jan  9 18:51:03 2015,3.877,22.7,
158,Fri Jan  9 18:51:04 2015,3.877,22.7,
159,Fri Jan  9 18:51:06 2015,3.877,22.7,
160,Fri Jan  9 18:51:07 2015,3.876,22.7,
161,Fri Jan  9 18:51:08 2015,3.876,22.7,
162,Fri Jan  9 18:51:10 2015,3.876,22.7,
163,Fri Jan  9 18:51:11 2015,3.876,22.7,
164,Fri Jan  9 18:51:12 2015,3.876,22.7,
165,Fri Jan  9 18:51:14 2015,3.876,22.7,
166,Fri Jan  9 18:51:15 2015,3.876,22.7,
167,Fri Jan  9 18:51:16 2015,3.875,22.7,
168,Fri Jan  9 18:51:17 2015,3.875,22.7,
169,Fri Jan  9 18:51:19 2015,3.875,22.7,
170,Fri Jan  9 18:51:20 2015,3.875,22.7,
171,Fri Jan  9 18:51:21 2015,3.875,22.7,
172,Fri Jan  9 18:51:23 2015,3.874,22.7,
173,Fri Jan  9 18:51:24 2015,3.874,22.7,
174,Fri Jan  9 18:51:25 2015,3.874,22.7,
175,Fri Jan  9 18:51:26 2015,3.874,22.7,
176,Fri Jan  9 18:51:28 2015,3.874,22.7,
177,Fri Jan  9 18:51:29 2015,3.874,22.7,
178,Fri Jan  9 18:51:30 2015,3.874,22.7,
179,Fri Jan  9 18:51:32 2015,3.874,22.7,
180,Fri Jan  9 18:51:33 2015,3.873,22.7,
181,Fri Jan  9 18:51:34 2015,3.873,22.7,
182,Fri Jan  9 18:51:36 2015,3.873,22.7,
183,Fri Jan  9 18:51:37 2015,3.873,22.7,
184,Fri Jan  9 18:51:38 2015,3.873,22.7,
185,Fri Jan  9 18:51:39 2015,3.873,22.8,
186,Fri Jan  9 18:51:41 2015,3.872,22.7,
187,Fri Jan  9 18:51:42 2015,3.872,22.7,
188,Fri Jan  9 18:51:43 2015,3.872,22.8,
189,Fri Jan  9 18:51:45 2015,3.872,22.8,
190,Fri Jan  9 18:51:46 2015,3.872,22.8,
191,Fri Jan  9 18:51:47 2015,3.872,22.7,
192,Fri Jan  9 18:51:48 2015,3.871,22.7,
193,Fri Jan  9 18:51:50 2015,3.872,22.8,
194,Fri Jan  9 18:51:51 2015,3.871,22.8,
195,Fri Jan  9 18:51:52 2015,3.871,22.8,
196,Fri Jan  9 18:51:54 2015,3.871,22.8,
197,Fri Jan  9 18:51:55 2015,3.871,22.8,
198,Fri Jan  9 18:51:56 2015,3.87,22.8,
199,Fri Jan  9 18:51:58 2015,3.871,22.8,
200,Fri Jan  9 18:51:59 2015,3.87,22.8,
201,Fri Jan  9 18:52:00 2015,3.87,22.8,
202,Fri Jan  9 18:52:01 2015,3.87,22.8,
203,Fri Jan  9 18:52:03 2015,3.87,22.8,
204,Fri Jan  9 18:52:04 2015,3.87,22.8,
205,Fri Jan  9 18:52:05 2015,3.87,22.8,
206,Fri Jan  9 18:52:07 2015,3.87,22.7,
207,Fri Jan  9 18:52:08 2015,3.869,22.7,
208,Fri Jan  9 18:52:09 2015,3.869,22.8,
209,Fri Jan  9 18:52:10 2015,3.869,22.8,
210,Fri Jan  9 18:52:12 2015,3.869,22.8,
211,Fri Jan  9 18:52:13 2015,3.869,22.8,
212,Fri Jan  9 18:52:14 2015,3.869,22.8,
213,Fri Jan  9 18:52:16 2015,3.869,22.8,
214,Fri Jan  9 18:52:17 2015,3.868,22.8,
215,Fri Jan  9 18:52:18 2015,3.868,22.8,
216,Fri Jan  9 18:52:20 2015,3.868,22.8,
217,Fri Jan  9 18:52:21 2015,3.868,22.8,
218,Fri Jan  9 18:52:22 2015,3.868,22.8,
219,Fri Jan  9 18:52:23 2015,3.868,22.8,
220,Fri Jan  9 18:52:25 2015,3.868,22.8,
221,Fri Jan  9 18:52:26 2015,3.868,22.8,
222,Fri Jan  9 18:52:27 2015,3.867,22.8,
223,Fri Jan  9 18:52:29 2015,3.867,22.8,
224,Fri Jan  9 18:52:30 2015,3.867,22.8,
225,Fri Jan  9 18:52:31 2015,3.867,22.8,
226,Fri Jan  9 18:52:33 2015,3.867,22.8,
227,Fri Jan  9 18:52:34 2015,3.867,22.8,
228,Fri Jan  9 18:52:35 2015,3.867,22.8,
229,Fri Jan  9 18:52:36 2015,3.866,22.8,
230,Fri Jan  9 18:52:38 2015,3.866,22.8,
231,Fri Jan  9 18:52:39 2015,3.867,22.8,
232,Fri Jan  9 18:52:40 2015,3.866,22.8,
233,Fri Jan  9 18:52:42 2015,3.866,22.8,
234,Fri Jan  9 18:52:43 2015,3.866,22.8,
235,Fri Jan  9 18:52:44 2015,3.866,22.8,
236,Fri Jan  9 18:52:46 2015,3.866,22.8,
237,Fri Jan  9 18:52:47 2015,3.865,22.8,
238,Fri Jan  9 18:52:48 2015,3.865,22.8,
239,Fri Jan  9 18:52:50 2015,3.865,22.8,
240,Fri Jan  9 18:52:51 2015,3.865,22.8,
241,Fri Jan  9 18:52:52 2015,3.865,22.8,
242,Fri Jan  9 18:52:53 2015,3.865,22.8,
243,Fri Jan  9 18:52:55 2015,3.865,22.8,
244,Fri Jan  9 18:52:56 2015,3.865,22.8,
245,Fri Jan  9 18:52:57 2015,3.865,22.8,
246,Fri Jan  9 18:52:58 2015,3.864,22.8,
247,Fri Jan  9 18:53:00 2015,3.864,22.8,
248,Fri Jan  9 18:53:01 2015,3.864,22.8,
249,Fri Jan  9 18:53:02 2015,3.864,22.8,
250,Fri Jan  9 18:53:04 2015,3.864,22.8,
251,Fri Jan  9 18:53:05 2015,3.864,22.8,
252,Fri Jan  9 18:53:06 2015,3.864,22.8,
253,Fri Jan  9 18:53:08 2015,3.863,22.8,
254,Fri Jan  9 18:53:09 2015,3.863,22.8,
255,Fri Jan  9 18:53:10 2015,3.863,22.8,
256,Fri Jan  9 18:53:12 2015,3.863,22.8,
257,Fri Jan  9 18:53:13 2015,3.863,22.8,
258,Fri Jan  9 18:53:14 2015,3.863,22.8,
259,Fri Jan  9 18:53:15 2015,3.863,22.8,
260,Fri Jan  9 18:53:17 2015,3.863,22.8,
261,Fri Jan  9 18:53:18 2015,3.862,22.8,
262,Fri Jan  9 18:53:19 2015,3.862,22.8,
263,Fri Jan  9 18:53:21 2015,3.862,22.8,
264,Fri Jan  9 18:53:22 2015,3.862,22.8,
265,Fri Jan  9 18:53:23 2015,3.862,22.8,
266,Fri Jan  9 18:53:25 2015,3.862,22.8,
267,Fri Jan  9 18:53:26 2015,3.862,22.8,
268,Fri Jan  9 18:53:27 2015,3.862,22.8,
269,Fri Jan  9 18:53:29 2015,3.862,22.8,
270,Fri Jan  9 18:53:30 2015,3.861,22.8,
271,Fri Jan  9 18:53:31 2015,3.861,22.8,
272,Fri Jan  9 18:53:32 2015,3.861,22.8,
273,Fri Jan  9 18:53:34 2015,3.861,22.8,
274,Fri Jan  9 18:53:35 2015,3.861,22.8,
275,Fri Jan  9 18:53:36 2015,3.861,22.8,
276,Fri Jan  9 18:53:38 2015,3.861,22.8,
277,Fri Jan  9 18:53:39 2015,3.861,22.8,
278,Fri Jan  9 18:53:40 2015,3.86,22.8,
279,Fri Jan  9 18:53:41 2015,3.86,22.8,
280,Fri Jan  9 18:53:43 2015,3.86,22.8,
281,Fri Jan  9 18:53:44 2015,3.86,22.8,
282,Fri Jan  9 18:53:45 2015,3.86,22.8,
283,Fri Jan  9 18:53:47 2015,3.86,22.8,
284,Fri Jan  9 18:53:48 2015,3.86,22.8,
285,Fri Jan  9 18:53:49 2015,3.86,22.8,
286,Fri Jan  9 18:53:50 2015,3.86,22.8,
287,Fri Jan  9 18:53:52 2015,3.859,22.8,
288,Fri Jan  9 18:53:53 2015,3.859,22.8,
289,Fri Jan  9 18:53:54 2015,3.859,22.8,
290,Fri Jan  9 18:53:56 2015,3.859,22.8,
291,Fri Jan  9 18:53:57 2015,3.859,22.8,
292,Fri Jan  9 18:53:58 2015,3.859,22.8,
293,Fri Jan  9 18:54:00 2015,3.859,22.8,
294,Fri Jan  9 18:54:01 2015,3.859,22.8,
295,Fri Jan  9 18:54:02 2015,3.859,22.8,
296,Fri Jan  9 18:54:04 2015,3.858,22.8,
297,Fri Jan  9 18:54:05 2015,3.858,22.8,
298,Fri Jan  9 18:54:06 2015,3.858,22.8,
299,Fri Jan  9 18:54:07 2015,3.858,22.8,
300,Fri Jan  9 18:54:09 2015,3.858,22.8,
301,Fri Jan  9 18:54:10 2015,3.858,22.8,
302,Fri Jan  9 18:54:11 2015,3.858,22.8,
303,Fri Jan  9 18:54:13 2015,3.858,22.8,
304,Fri Jan  9 18:54:14 2015,3.857,22.8,
305,Fri Jan  9 18:54:15 2015,3.857,22.8,
306,Fri Jan  9 18:54:17 2015,3.857,22.8,
307,Fri Jan  9 18:54:18 2015,3.857,22.8,
308,Fri Jan  9 18:54:19 2015,3.857,22.8,
309,Fri Jan  9 18:54:20 2015,3.857,22.8,
310,Fri Jan  9 18:54:22 2015,3.857,22.8,
311,Fri Jan  9 18:54:23 2015,3.857,22.8,
312,Fri Jan  9 18:54:24 2015,3.857,22.8,
313,Fri Jan  9 18:54:26 2015,3.856,22.8,
314,Fri Jan  9 18:54:27 2015,3.857,22.8,
315,Fri Jan  9 18:54:28 2015,3.856,22.8,
316,Fri Jan  9 18:54:30 2015,3.856,22.8,
317,Fri Jan  9 18:54:31 2015,3.856,22.8,
318,Fri Jan  9 18:54:32 2015,3.856,22.8,
319,Fri Jan  9 18:54:33 2015,3.856,22.8,
320,Fri Jan  9 18:54:35 2015,3.856,22.8,
321,Fri Jan  9 18:54:36 2015,3.856,22.8,
322,Fri Jan  9 18:54:37 2015,3.856,22.8,
323,Fri Jan  9 18:54:39 2015,3.855,22.8,
324,Fri Jan  9 18:54:40 2015,3.855,22.8,
325,Fri Jan  9 18:54:41 2015,3.855,22.8,
326,Fri Jan  9 18:54:43 2015,3.855,22.8,
327,Fri Jan  9 18:54:44 2015,3.855,22.8,
328,Fri Jan  9 18:54:45 2015,3.855,22.8,
329,Fri Jan  9 18:54:46 2015,3.855,22.8,
330,Fri Jan  9 18:54:48 2015,3.855,22.8,
331,Fri Jan  9 18:54:49 2015,3.855,22.8,
332,Fri Jan  9 18:54:50 2015,3.855,22.8,
333,Fri Jan  9 18:54:52 2015,3.854,22.8,
334,Fri Jan  9 18:54:53 2015,3.855,22.8,
335,Fri Jan  9 18:54:54 2015,3.854,22.8,
336,Fri Jan  9 18:54:56 2015,3.854,22.8,
337,Fri Jan  9 18:54:57 2015,3.854,22.8,
338,Fri Jan  9 18:54:58 2015,3.854,22.8,
339,Fri Jan  9 18:55:00 2015,3.854,22.8,
340,Fri Jan  9 18:55:01 2015,3.854,22.8,
341,Fri Jan  9 18:55:02 2015,3.854,22.8,
342,Fri Jan  9 18:55:03 2015,3.853,22.8,
343,Fri Jan  9 18:55:05 2015,3.853,22.8,
344,Fri Jan  9 18:55:06 2015,3.853,22.8,
345,Fri Jan  9 18:55:07 2015,3.853,22.8,
346,Fri Jan  9 18:55:09 2015,3.853,22.8,
347,Fri Jan  9 18:55:10 2015,3.853,22.8,
348,Fri Jan  9 18:55:11 2015,3.853,22.8,
349,Fri Jan  9 18:55:12 2015,3.853,22.8,
350,Fri Jan  9 18:55:14 2015,3.853,22.8,
351,Fri Jan  9 18:55:15 2015,3.853,22.8,
352,Fri Jan  9 18:55:16 2015,3.852,22.8,
353,Fri Jan  9 18:55:18 2015,3.853,22.8,
354,Fri Jan  9 18:55:19 2015,3.852,22.8,
355,Fri Jan  9 18:55:20 2015,3.852,22.8,
356,Fri Jan  9 18:55:22 2015,3.852,22.8,
357,Fri Jan  9 18:55:23 2015,3.852,22.8,
358,Fri Jan  9 18:55:24 2015,3.852,22.8,
359,Fri Jan  9 18:55:25 2015,3.852,22.8,
360,Fri Jan  9 18:55:27 2015,3.852,22.8,
361,Fri Jan  9 18:55:28 2015,3.852,22.8,
362,Fri Jan  9 18:55:29 2015,3.851,22.8,
363,Fri Jan  9 18:55:31 2015,3.852,22.8,
364,Fri Jan  9 18:55:32 2015,3.851,22.8,
365,Fri Jan  9 18:55:33 2015,3.851,22.8,
366,Fri Jan  9 18:55:34 2015,3.851,22.8,
367,Fri Jan  9 18:55:36 2015,3.851,22.8,
368,Fri Jan  9 18:55:37 2015,3.851,22.8,
369,Fri Jan  9 18:55:38 2015,3.851,22.8,
370,Fri Jan  9 18:55:40 2015,3.851,22.8,
371,Fri Jan  9 18:55:41 2015,3.851,22.8,
372,Fri Jan  9 18:55:42 2015,3.85,22.8,
373,Fri Jan  9 18:55:44 2015,3.851,22.8,
374,Fri Jan  9 18:55:45 2015,3.85,22.8,
375,Fri Jan  9 18:55:46 2015,3.85,22.8,
376,Fri Jan  9 18:55:47 2015,3.85,22.8,
377,Fri Jan  9 18:55:49 2015,3.85,22.8,
378,Fri Jan  9 18:55:50 2015,3.85,22.8,
379,Fri Jan  9 18:55:51 2015,3.85,22.8,
380,Fri Jan  9 18:55:53 2015,3.85,22.8,
381,Fri Jan  9 18:55:54 2015,3.85,22.8,
382,Fri Jan  9 18:55:55 2015,3.849,22.8,
383,Fri Jan  9 18:55:56 2015,3.85,22.8,
384,Fri Jan  9 18:55:58 2015,3.849,22.8,
385,Fri Jan  9 18:55:59 2015,3.849,22.8,
386,Fri Jan  9 18:56:00 2015,3.849,22.8,
387,Fri Jan  9 18:56:02 2015,3.849,22.8,
388,Fri Jan  9 18:56:03 2015,3.849,22.8,
389,Fri Jan  9 18:56:04 2015,3.849,22.8,
390,Fri Jan  9 18:56:06 2015,3.849,22.8,
391,Fri Jan  9 18:56:07 2015,3.849,22.8,
392,Fri Jan  9 18:56:08 2015,3.849,22.8,
393,Fri Jan  9 18:56:09 2015,3.849,22.8,
394,Fri Jan  9 18:56:11 2015,3.848,22.8,
395,Fri Jan  9 18:56:12 2015,3.848,22.8,
396,Fri Jan  9 18:56:13 2015,3.848,22.8,
397,Fri Jan  9 18:56:15 2015,3.848,22.8,
398,Fri Jan  9 18:56:16 2015,3.848,22.8,
399,Fri Jan  9 18:56:17 2015,3.848,22.8,
400,Fri Jan  9 18:56:19 2015,3.848,22.8,
401,Fri Jan  9 18:56:20 2015,3.848,22.8,
402,Fri Jan  9 18:56:21 2015,3.848,22.8,
403,Fri Jan  9 18:56:22 2015,3.848,22.8,
404,Fri Jan  9 18:56:24 2015,3.848,22.8,
405,Fri Jan  9 18:56:25 2015,3.847,22.8,
406,Fri Jan  9 18:56:26 2015,3.847,22.8,
407,Fri Jan  9 18:56:28 2015,3.847,22.8,
408,Fri Jan  9 18:56:29 2015,3.847,22.8,
409,Fri Jan  9 18:56:30 2015,3.847,22.8,
410,Fri Jan  9 18:56:32 2015,3.847,22.8,
411,Fri Jan  9 18:56:33 2015,3.847,22.8,
412,Fri Jan  9 18:56:34 2015,3.847,22.8,
413,Fri Jan  9 18:56:35 2015,3.847,22.8,
414,Fri Jan  9 18:56:37 2015,3.847,22.8,
415,Fri Jan  9 18:56:38 2015,3.846,22.8,
416,Fri Jan  9 18:56:39 2015,3.847,22.8,
417,Fri Jan  9 18:56:41 2015,3.846,22.8,
418,Fri Jan  9 18:56:42 2015,3.846,22.8,
419,Fri Jan  9 18:56:43 2015,3.846,22.8,
420,Fri Jan  9 18:56:45 2015,3.846,22.8,
421,Fri Jan  9 18:56:46 2015,3.846,22.8,
422,Fri Jan  9 18:56:47 2015,3.846,22.8,
423,Fri Jan  9 18:56:48 2015,3.846,22.8,
424,Fri Jan  9 18:56:50 2015,3.846,22.8,
425,Fri Jan  9 18:56:51 2015,3.845,22.8,
426,Fri Jan  9 18:56:52 2015,3.845,22.8,
427,Fri Jan  9 18:56:54 2015,3.845,22.8,
428,Fri Jan  9 18:56:55 2015,3.845,22.8,
429,Fri Jan  9 18:56:56 2015,3.845,22.8,
430,Fri Jan  9 18:56:57 2015,3.845,22.8,
431,Fri Jan  9 18:56:59 2015,3.845,22.8,
432,Fri Jan  9 18:57:00 2015,3.845,22.8,
433,Fri Jan  9 18:57:01 2015,3.845,22.8,
434,Fri Jan  9 18:57:03 2015,3.845,22.8,
435,Fri Jan  9 18:57:04 2015,3.845,22.8,
436,Fri Jan  9 18:57:05 2015,3.844,22.8,
437,Fri Jan  9 18:57:06 2015,3.844,22.8,
438,Fri Jan  9 18:57:08 2015,3.844,22.8,
439,Fri Jan  9 18:57:09 2015,3.844,22.8,
440,Fri Jan  9 18:57:10 2015,3.844,22.8,
441,Fri Jan  9 18:57:12 2015,3.844,22.8,
442,Fri Jan  9 18:57:13 2015,3.844,22.8,
443,Fri Jan  9 18:57:14 2015,3.844,22.8,
444,Fri Jan  9 18:57:16 2015,3.844,22.8,
445,Fri Jan  9 18:57:17 2015,3.844,22.8,
446,Fri Jan  9 18:57:18 2015,3.844,22.8,
447,Fri Jan  9 18:57:20 2015,3.843,22.8,
448,Fri Jan  9 18:57:21 2015,3.843,22.8,
449,Fri Jan  9 18:57:22 2015,3.843,22.8,
450,Fri Jan  9 18:57:23 2015,3.843,22.8,
451,Fri Jan  9 18:57:25 2015,3.843,22.8,
452,Fri Jan  9 18:57:26 2015,3.843,22.8,
453,Fri Jan  9 18:57:27 2015,3.843,22.8,
454,Fri Jan  9 18:57:29 2015,3.843,22.8,
455,Fri Jan  9 18:57:30 2015,3.843,22.8,
456,Fri Jan  9 18:57:31 2015,3.843,22.8,
457,Fri Jan  9 18:57:33 2015,3.843,22.8,
458,Fri Jan  9 18:57:34 2015,3.843,22.8,
459,Fri Jan  9 18:57:35 2015,3.843,22.8,
460,Fri Jan  9 18:57:36 2015,3.843,22.8,
461,Fri Jan  9 18:57:38 2015,3.842,22.8,
462,Fri Jan  9 18:57:39 2015,3.842,22.8,
463,Fri Jan  9 18:57:40 2015,3.842,22.8,
464,Fri Jan  9 18:57:42 2015,3.842,22.8,
465,Fri Jan  9 18:57:43 2015,3.842,22.8,
466,Fri Jan  9 18:57:44 2015,3.842,22.8,
467,Fri Jan  9 18:57:45 2015,3.842,22.8,
468,Fri Jan  9 18:57:47 2015,3.842,22.8,
469,Fri Jan  9 18:57:48 2015,3.842,22.8,
470,Fri Jan  9 18:57:49 2015,3.841,22.8,
471,Fri Jan  9 18:57:51 2015,3.841,22.8,
472,Fri Jan  9 18:57:52 2015,3.841,22.8,
473,Fri Jan  9 18:57:53 2015,3.841,22.8,
474,Fri Jan  9 18:57:55 2015,3.841,22.8,
475,Fri Jan  9 18:57:56 2015,3.841,22.8,
